LocationType,Location,TimeFrame,DataFormat,Data
County,Runnels,2002,Percent,0.178
County,Runnels,2003,Percent,0.183
County,Runnels,2004,Percent,0.176
County,Runnels,2005,Percent,0.212
County,Runnels,2008,Percent,0.184
County,Runnels,2006,Percent,0.209
County,Runnels,2007,Percent,0.193
County,Runnels,2020,Number,1461
County,Runnels,2020,Percent,0.143
County,Runnels,2021,Number,1509
County,Runnels,2021,Percent,0.153
County,Runnels,2022,Number,1550
County,Runnels,2022,Percent,0.16
County,Rusk,2007,Percent,0.131
County,Rusk,2006,Percent,0.151
County,Rusk,2008,Percent,0.159
County,Rusk,1989,Percent,0.201
County,Rusk,1993,Percent,0.195
County,Rusk,1995,Percent,0.188
County,Rusk,1997,Percent,0.174
County,Rusk,1998,Percent,0.158
County,Rusk,1999,Percent,0.146
County,Rusk,2000,Percent,0.156
County,Rusk,2001,Percent,0.157
County,Rusk,2002,Percent,0.156
County,Rusk,2003,Percent,0.153
County,Rusk,2004,Percent,0.152
County,Rusk,2005,Percent,0.155
County,Rusk,2009,Percent,0.164
County,Rusk,2010,Percent,0.153
County,Rusk,2011,Percent,0.171
County,Rusk,2012,Percent,0.18216
County,Rusk,2013,Percent,0.215
County,Rusk,2015,Percent,0.166
County,Rusk,2014,Percent,0.166
County,Rusk,2016,Percent,0.156
County,Rusk,2017,Percent,0.152
County,Rusk,2018,Percent,0.164
County,Rusk,2019,Percent,0.154
County,Rusk,2019,Number,7426
County,Rusk,2018,Number,7900
County,Rusk,2017,Number,7293
County,Rusk,2016,Number,7461
County,Rusk,2014,Number,8053
County,Rusk,2015,Number,7985
County,Rusk,2013,Number,10391
County,Rusk,2012,Number,8881
County,Rusk,2011,Number,8299
County,Rusk,2010,Number,7376
County,Rusk,2009,Number,7572
County,Rusk,2008,Number,7300
County,Rusk,2007,Number,5976
County,Rusk,2006,Number,6822
County,Rusk,1989,Number,8657
County,Rusk,1993,Number,8662
County,Rusk,1995,Number,8469
County,Rusk,1997,Number,7892
County,Rusk,1998,Number,7206
County,Rusk,1999,Number,6526
County,Rusk,2000,Number,6941
County,Rusk,2001,Number,6986
County,Rusk,2002,Number,6963
County,Rusk,2003,Number,6911
County,Rusk,2004,Number,6867
County,Rusk,2005,Number,6946
County,Rusk,2020,Number,6809
County,Rusk,2020,Percent,0.142
County,Rusk,2021,Number,7880
County,Rusk,2021,Percent,0.168
County,Rusk,2022,Number,8322
County,Rusk,2022,Percent,0.174
County,Sabine,1989,Number,1817
County,Sabine,1993,Number,1821
County,Sabine,1995,Number,1845
County,Sabine,1997,Number,1935
County,Sabine,1998,Number,1813
County,Sabine,1999,Number,1643
County,Sabine,2000,Number,1793
County,Sabine,2001,Number,1838
County,Sabine,2002,Number,1822
County,Sabine,2003,Number,1694
County,Sabine,2004,Number,1695
County,Sabine,2005,Number,1802
County,Sabine,2006,Number,1941
County,Sabine,2007,Number,1611
County,Sabine,2008,Number,1554
County,Sabine,2009,Number,1943
County,Sabine,2010,Number,1995
County,Sabine,2011,Number,2346
County,Sabine,2012,Number,2142
County,Sabine,2013,Number,1848
County,Sabine,2015,Number,2017
County,Sabine,2014,Number,1951
County,Sabine,2016,Number,1779
County,Sabine,2017,Number,2093
County,Sabine,2018,Number,1845
County,Sabine,2019,Number,1834
County,Sabine,2019,Percent,0.176
County,Sabine,2018,Percent,0.176
County,Sabine,2017,Percent,0.202
County,Sabine,2016,Percent,0.175
County,Sabine,2014,Percent,0.19
County,Sabine,2015,Percent,0.197
County,Sabine,2013,Percent,0.18
County,Sabine,2012,Percent,0.20698
County,Sabine,2011,Percent,0.22
County,Sabine,2010,Percent,0.185
County,Sabine,2009,Percent,0.192
County,Sabine,1989,Percent,0.192
County,Sabine,1993,Percent,0.18
County,Sabine,1995,Percent,0.176
County,Sabine,1997,Percent,0.185
County,Sabine,1998,Percent,0.173
County,Sabine,1999,Percent,0.159
County,Sabine,2000,Percent,0.174
County,Sabine,2001,Percent,0.178
County,Sabine,2002,Percent,0.177
County,Sabine,2003,Percent,0.164
County,Sabine,2004,Percent,0.164
County,Sabine,2005,Percent,0.175
County,Sabine,2008,Percent,0.156
County,Sabine,2006,Percent,0.188
County,Sabine,2007,Percent,0.161
County,Sabine,2020,Number,1664
County,Sabine,2020,Percent,0.16
County,Sabine,2021,Number,1628
County,Sabine,2021,Percent,0.163
County,Sabine,2022,Number,1670
County,Sabine,2022,Percent,0.168
County,San Augustine,2007,Percent,0.218
County,San Augustine,2006,Percent,0.229
County,San Augustine,2008,Percent,0.242
County,San Augustine,1989,Percent,0.297
County,San Augustine,1993,Percent,0.228
County,San Augustine,1995,Percent,0.237
County,San Augustine,1997,Percent,0.237
County,San Augustine,1998,Percent,0.239
County,San Augustine,1999,Percent,0.212
County,San Augustine,2000,Percent,0.221
County,San Augustine,2001,Percent,0.222
County,San Augustine,2002,Percent,0.222
County,San Augustine,2003,Percent,0.198
County,San Augustine,2004,Percent,0.202
County,San Augustine,2005,Percent,0.239
County,San Augustine,2009,Percent,0.263
County,San Augustine,2010,Percent,0.212
County,San Augustine,2011,Percent,0.242
County,San Augustine,2012,Percent,0.2389
County,San Augustine,2013,Percent,0.234
County,San Augustine,2015,Percent,0.243
County,San Augustine,2014,Percent,0.239
County,San Augustine,2016,Percent,0.238
County,San Augustine,2017,Percent,0.216
County,San Augustine,2018,Percent,0.222
County,San Augustine,2019,Percent,0.225
County,San Augustine,2019,Number,1799
County,San Augustine,2018,Number,1777
County,San Augustine,2017,Number,1735
County,San Augustine,2016,Number,1933
County,San Augustine,2014,Number,1995
County,San Augustine,2015,Number,1994
County,San Augustine,2013,Number,1992
County,San Augustine,2012,Number,2045
County,San Augustine,2011,Number,2088
County,San Augustine,2010,Number,1813
County,San Augustine,2009,Number,2165
County,San Augustine,2008,Number,1993
County,San Augustine,2007,Number,1809
County,San Augustine,2006,Number,1954
County,San Augustine,1989,Number,2302
County,San Augustine,1993,Number,1789
County,San Augustine,1995,Number,1876
County,San Augustine,1997,Number,1887
County,San Augustine,1998,Number,1902
County,San Augustine,1999,Number,1840
County,San Augustine,2000,Number,1891
County,San Augustine,2001,Number,1904
County,San Augustine,2002,Number,1906
County,San Augustine,2003,Number,1699
County,San Augustine,2004,Number,1735
County,San Augustine,2005,Number,2035
County,San Augustine,2020,Number,1576
County,San Augustine,2020,Percent,0.196
County,San Augustine,2021,Number,1768
County,San Augustine,2021,Percent,0.227
County,San Augustine,2022,Number,1522
County,San Augustine,2022,Percent,0.199
County,San Jacinto,1989,Number,3845
County,San Jacinto,1993,Number,4305
County,San Jacinto,1995,Number,4207
County,San Jacinto,1997,Number,4349
County,San Jacinto,1998,Number,3989
County,San Jacinto,1999,Number,4150
County,San Jacinto,2000,Number,4190
County,San Jacinto,2001,Number,4514
County,San Jacinto,2002,Number,4541
County,San Jacinto,2003,Number,4316
County,San Jacinto,2004,Number,4414
County,San Jacinto,2005,Number,5009
County,San Jacinto,2006,Number,4712
County,San Jacinto,2007,Number,4234
County,San Jacinto,2008,Number,4722
County,San Jacinto,2009,Number,5086
County,San Jacinto,2010,Number,5010
County,San Jacinto,2011,Number,5792
County,San Jacinto,2012,Number,5272
County,San Jacinto,2013,Number,6081
County,San Jacinto,2015,Number,4917
County,San Jacinto,2014,Number,5009
County,San Jacinto,2016,Number,4876
County,San Jacinto,2017,Number,5094
County,San Jacinto,2018,Number,4981
County,San Jacinto,2019,Number,4809
County,San Jacinto,2019,Percent,0.168
County,San Jacinto,2018,Percent,0.175
County,San Jacinto,2017,Percent,0.182
County,San Jacinto,2016,Percent,0.177
County,San Jacinto,2014,Percent,0.186
County,San Jacinto,2015,Percent,0.181
County,San Jacinto,2013,Percent,0.228
County,San Jacinto,2012,Percent,0.19589
County,San Jacinto,2011,Percent,0.218
County,San Jacinto,2010,Percent,0.191
County,San Jacinto,2009,Percent,0.206
County,San Jacinto,1989,Percent,0.236
County,San Jacinto,1993,Percent,0.228
County,San Jacinto,1995,Percent,0.208
County,San Jacinto,1997,Percent,0.197
County,San Jacinto,1998,Percent,0.175
County,San Jacinto,1999,Percent,0.188
County,San Jacinto,2000,Percent,0.185
County,San Jacinto,2001,Percent,0.196
County,San Jacinto,2002,Percent,0.191
County,San Jacinto,2003,Percent,0.176
County,San Jacinto,2004,Percent,0.179
County,San Jacinto,2005,Percent,0.204
County,San Jacinto,2008,Percent,0.191
County,San Jacinto,2006,Percent,0.192
County,San Jacinto,2007,Percent,0.172
County,San Jacinto,2020,Number,4692
County,San Jacinto,2020,Percent,0.161
County,San Jacinto,2021,Number,4804
County,San Jacinto,2021,Percent,0.173
County,San Jacinto,2022,Number,4748
County,San Jacinto,2022,Percent,0.168
County,San Patricio,2007,Percent,0.174
County,San Patricio,2006,Percent,0.165
County,San Patricio,2008,Percent,0.171
County,San Patricio,1989,Percent,0.253
County,San Patricio,1993,Percent,0.238
County,San Patricio,1995,Percent,0.252
County,San Patricio,1997,Percent,0.231
County,San Patricio,1998,Percent,0.209
County,San Patricio,1999,Percent,0.18
County,San Patricio,2000,Percent,0.186
County,San Patricio,2001,Percent,0.178
County,San Patricio,2002,Percent,0.169
County,San Patricio,2003,Percent,0.179
County,San Patricio,2004,Percent,0.186
County,San Patricio,2005,Percent,0.168
County,San Patricio,2009,Percent,0.163
County,San Patricio,2010,Percent,0.211
County,San Patricio,2011,Percent,0.198
County,San Patricio,2012,Percent,0.16512
County,San Patricio,2013,Percent,0.162
County,San Patricio,2015,Percent,0.155
County,San Patricio,2014,Percent,0.158
County,San Patricio,2016,Percent,0.158
County,San Patricio,2017,Percent,0.19
County,San Patricio,2018,Percent,0.173
County,San Patricio,2019,Percent,0.144
County,San Patricio,2019,Number,9507
County,San Patricio,2018,Number,11425
County,San Patricio,2017,Number,12613
County,San Patricio,2016,Number,10570
County,San Patricio,2014,Number,10452
County,San Patricio,2015,Number,10312
County,San Patricio,2013,Number,10580
County,San Patricio,2012,Number,10696
County,San Patricio,2011,Number,12654
County,San Patricio,2010,Number,13444
County,San Patricio,2009,Number,10990
County,San Patricio,2008,Number,11566
County,San Patricio,2007,Number,11782
County,San Patricio,2006,Number,11292
County,San Patricio,1989,Number,14686
County,San Patricio,1993,Number,15302
County,San Patricio,1995,Number,16614
County,San Patricio,1997,Number,15891
County,San Patricio,1998,Number,14561
County,San Patricio,1999,Number,11804
County,San Patricio,2000,Number,12164
County,San Patricio,2001,Number,11868
County,San Patricio,2002,Number,11380
County,San Patricio,2003,Number,12101
County,San Patricio,2004,Number,12702
County,San Patricio,2005,Number,11369
County,San Patricio,2020,Number,9855
County,San Patricio,2020,Percent,0.148
County,San Patricio,2021,Number,11367
County,San Patricio,2021,Percent,0.164
County,San Patricio,2022,Number,11937
County,San Patricio,2022,Percent,0.172
County,San Saba,1989,Number,1762
County,San Saba,1993,Number,1405
County,San Saba,1995,Number,1546
County,San Saba,1997,Number,1310
County,San Saba,1998,Number,1211
County,San Saba,1999,Number,936
County,San Saba,2000,Number,1158
County,San Saba,2001,Number,1159
County,San Saba,2002,Number,1126
County,San Saba,2003,Number,1017
County,San Saba,2004,Number,1006
County,San Saba,2005,Number,1068
County,San Saba,2006,Number,1119
County,San Saba,2007,Number,1074
County,San Saba,2008,Number,1134
County,San Saba,2009,Number,1152
County,San Saba,2010,Number,1147
County,San Saba,2011,Number,1088
County,San Saba,2012,Number,1121
County,San Saba,2013,Number,1211
County,San Saba,2015,Number,997
County,San Saba,2014,Number,1058
County,San Saba,2016,Number,1062
County,San Saba,2017,Number,913
County,San Saba,2018,Number,896
County,San Saba,2019,Number,1104
County,San Saba,2019,Percent,0.207
County,San Saba,2018,Percent,0.168
County,San Saba,2017,Percent,0.171
County,San Saba,2016,Percent,0.201
County,San Saba,2014,Percent,0.203
County,San Saba,2015,Percent,0.189
County,San Saba,2013,Percent,0.227
County,San Saba,2012,Percent,0.21115
County,San Saba,2011,Percent,0.204
County,San Saba,2010,Percent,0.21
County,San Saba,2009,Percent,0.215
County,San Saba,1989,Percent,0.338
County,San Saba,1993,Percent,0.262
County,San Saba,1995,Percent,0.284
County,San Saba,1997,Percent,0.244
County,San Saba,1998,Percent,0.228
County,San Saba,1999,Percent,0.166
County,San Saba,2000,Percent,0.205
County,San Saba,2001,Percent,0.211
County,San Saba,2002,Percent,0.204
County,San Saba,2003,Percent,0.183
County,San Saba,2004,Percent,0.182
County,San Saba,2005,Percent,0.194
County,San Saba,2008,Percent,0.212
County,San Saba,2006,Percent,0.205
County,San Saba,2007,Percent,0.198
County,San Saba,2020,Number,932
County,San Saba,2020,Percent,0.174
County,San Saba,2021,Number,935
County,San Saba,2021,Percent,0.179
County,San Saba,2022,Number,978
County,San Saba,2022,Percent,0.189
County,Schleicher,2007,Percent,0.147
County,Schleicher,2006,Percent,0.15
County,Schleicher,2008,Percent,0.146
County,Schleicher,1989,Percent,0.199
County,Schleicher,1993,Percent,0.192
County,Schleicher,1995,Percent,0.18
County,Schleicher,1997,Percent,0.17
County,Schleicher,1998,Percent,0.19
County,Schleicher,1999,Percent,0.215
County,Schleicher,2000,Percent,0.192
County,Schleicher,2001,Percent,0.162
County,Schleicher,2002,Percent,0.155
County,Schleicher,2003,Percent,0.164
County,Schleicher,2004,Percent,0.134
County,Schleicher,2005,Percent,0.166
County,Schleicher,2009,Percent,0.154
County,Schleicher,2010,Percent,0.175
County,Schleicher,2011,Percent,0.167
County,Schleicher,2012,Percent,0.15712
County,Schleicher,2013,Percent,0.137
County,Schleicher,2015,Percent,0.134
County,Schleicher,2014,Percent,0.136
County,Schleicher,2016,Percent,0.166
County,Schleicher,2017,Percent,0.162
County,Schleicher,2018,Percent,0.165
County,Schleicher,2019,Percent,0.15
County,Schleicher,2019,Number,417
County,Schleicher,2018,Number,476
County,Schleicher,2017,Number,485
County,Schleicher,2016,Number,503
County,Schleicher,2014,Number,427
County,Schleicher,2015,Number,429
County,Schleicher,2013,Number,438
County,Schleicher,2012,Number,510
County,Schleicher,2011,Number,551
County,Schleicher,2010,Number,606
County,Schleicher,2009,Number,415
County,Schleicher,2008,Number,406
County,Schleicher,2007,Number,405
County,Schleicher,2006,Number,408
County,Schleicher,1989,Number,585
County,Schleicher,1993,Number,582
County,Schleicher,1995,Number,556
County,Schleicher,1997,Number,503
County,Schleicher,1998,Number,562
County,Schleicher,1999,Number,621
County,Schleicher,2000,Number,557
County,Schleicher,2001,Number,465
County,Schleicher,2002,Number,431
County,Schleicher,2003,Number,447
County,Schleicher,2004,Number,364
County,Schleicher,2005,Number,448
County,Schleicher,2020,Number,364
County,Schleicher,2020,Percent,0.132
County,Schleicher,2021,Number,358
County,Schleicher,2021,Percent,0.148
County,Schleicher,2022,Number,370
County,Schleicher,2022,Percent,0.16
County,Scurry,1989,Number,3119
County,Scurry,1993,Number,3061
County,Scurry,1995,Number,3070
County,Scurry,1997,Number,3011
County,Scurry,1998,Number,2955
County,Scurry,1999,Number,2342
County,Scurry,2000,Number,2635
County,Scurry,2001,Number,2622
County,Scurry,2002,Number,2618
County,Scurry,2003,Number,2509
County,Scurry,2004,Number,2509
County,Scurry,2005,Number,2626
County,Scurry,2006,Number,2294
County,Scurry,2007,Number,2431
County,Scurry,2008,Number,2589
County,Scurry,2009,Number,2447
County,Scurry,2010,Number,2655
County,Scurry,2011,Number,2681
County,Scurry,2012,Number,2416
County,Scurry,2013,Number,2353
County,Scurry,2015,Number,2018
County,Scurry,2014,Number,2218
County,Scurry,2016,Number,2377
County,Scurry,2017,Number,2649
County,Scurry,2018,Number,2408
County,Scurry,2019,Number,2217
County,Scurry,2019,Percent,0.147
County,Scurry,2018,Percent,0.158
County,Scurry,2017,Percent,0.172
County,Scurry,2016,Percent,0.152
County,Scurry,2014,Percent,0.141
County,Scurry,2015,Percent,0.127
County,Scurry,2013,Percent,0.15
County,Scurry,2012,Percent,0.1563
County,Scurry,2011,Percent,0.176
County,Scurry,2010,Percent,0.174
County,Scurry,2009,Percent,0.17
County,Scurry,1989,Percent,0.177
County,Scurry,1993,Percent,0.179
County,Scurry,1995,Percent,0.182
County,Scurry,1997,Percent,0.182
County,Scurry,1998,Percent,0.183
County,Scurry,1999,Percent,0.16
County,Scurry,2000,Percent,0.185
County,Scurry,2001,Percent,0.184
County,Scurry,2002,Percent,0.182
County,Scurry,2003,Percent,0.174
County,Scurry,2004,Percent,0.172
County,Scurry,2005,Percent,0.181
